"zip","lat","lng","city","state_id","state_name","zcta","parent_zcta","population","density","county_fips","county_name","county_weights","county_names_all","county_fips_all","imprecise","military","timezone"
"05660","44.24733","-72.76808","Moretown","VT","Vermont","TRUE","","1719","17.7","50023","Washington","{""50023"": 100}","Washington","50023","FALSE","FALSE","America/New_York"
"05661","44.53743","-72.61724","Morrisville","VT","Vermont","TRUE","","6052","35.8","50015","Lamoille","{""50015"": 100}","Lamoille","50015","FALSE","FALSE","America/New_York"
"05663","44.14946","-72.67239","Northfield","VT","Vermont","TRUE","","7083","45.0","50023","Washington","{""50023"": 97.22, ""50017"": 2.78}","Washington|Orange","50023|50017","FALSE","FALSE","America/New_York"
"05664","44.16718","-72.65316","Northfield Falls","VT","Vermont","TRUE","","0","0.0","50023","Washington","{""50023"": 100}","Washington","50023","FALSE","FALSE","America/New_York"
"05666","44.34125","-72.43873","North Montpelier","VT","Vermont","TRUE","","49","21.3","50023","Washington","{""50023"": 100}","Washington","50023","FALSE","FALSE","America/New_York"
"05667","44.28122","-72.3986","Plainfield","VT","Vermont","TRUE","","2184","17.0","50023","Washington","{""50023"": 99.87, ""50005"": 0.13}","Washington|Caledonia","50023|50005","FALSE","FALSE","America/New_York"
"05669","44.05325","-72.75155","Roxbury","VT","Vermont","TRUE","","868","6.9","50023","Washington","{""50023"": 69.75, ""50001"": 22.83, ""50017"": 7.42}","Washington|Addison|Orange","50023|50001|50017","FALSE","FALSE","America/New_York"
"05670","44.17799","-72.50558","South Barre","VT","Vermont","TRUE","","110","726.4","50023","Washington","{""50023"": 100}","Washington","50023","FALSE","FALSE","America/New_York"
"05672","44.48151","-72.72174","Stowe","VT","Vermont","TRUE","","5315","28.2","50015","Lamoille","{""50015"": 99.87, ""50023"": 0.13}","Lamoille|Washington","50015|50023","FALSE","FALSE","America/New_York"
"05673","44.19371","-72.84356","Waitsfield","VT","Vermont","TRUE","","2363","17.2","50023","Washington","{""50023"": 100}","Washington","50023","FALSE","FALSE","America/New_York"
"05674","44.11112","-72.86081","Warren","VT","Vermont","TRUE","","1632","15.7","50023","Washington","{""50023"": 99.49, ""50001"": 0.51}","Washington|Addison","50023|50001","FALSE","FALSE","America/New_York"
"05675","44.07386","-72.41821","Washington","VT","Vermont","TRUE","","930","9.6","50017","Orange","{""50017"": 100}","Orange","50017","FALSE","FALSE","America/New_York"
"05676","44.34825","-72.80984","Waterbury","VT","Vermont","TRUE","","4747","19.5","50023","Washington","{""50023"": 79.51, ""50007"": 20.49}","Washington|Chittenden","50023|50007","FALSE","FALSE","America/New_York"
"05677","44.39194","-72.70841","Waterbury Center","VT","Vermont","TRUE","","2303","56.7","50023","Washington","{""50023"": 100}","Washington","50023","FALSE","FALSE","America/New_York"
"05678","44.15577","-72.47445","Websterville","VT","Vermont","TRUE","","81","38.5","50023","Washington","{""50023"": 100}","Washington","50023","FALSE","FALSE","America/New_York"
"05679","44.10677","-72.54052","Williamstown","VT","Vermont","TRUE","","3076","30.9","50017","Orange","{""50017"": 100}","Orange","50017","FALSE","FALSE","America/New_York"
"05680","44.53785","-72.46838","Wolcott","VT","Vermont","TRUE","","2190","13.0","50015","Lamoille","{""50015"": 97.13, ""50023"": 2.87}","Lamoille|Washington","50015|50023","FALSE","FALSE","America/New_York"
"05681","44.45377","-72.38016","Woodbury","VT","Vermont","TRUE","","139","4.0","50023","Washington","{""50023"": 100}","Washington","50023","FALSE","FALSE","America/New_York"
"05682","44.40354","-72.57219","Worcester","VT","Vermont","TRUE","","1305","11.0","50023","Washington","{""50023"": 99.9, ""50015"": 0.1}","Washington|Lamoille","50023|50015","FALSE","FALSE","America/New_York"
"05701","43.63365","-72.91368","Rutland","VT","Vermont","TRUE","","20523","117.0","50021","Rutland","{""50021"": 100}","Rutland","50021","FALSE","FALSE","America/New_York"
"05730","43.40262","-72.81508","Belmont","VT","Vermont","TRUE","","359","7.0","50021","Rutland","{""50021"": 100}","Rutland","50021","FALSE","FALSE","America/New_York"
"05731","43.7532","-73.28857","Benson","VT","Vermont","TRUE","","0","0.0","50021","Rutland","{""50021"": 100}","Rutland","50021","FALSE","FALSE","America/New_York"
"05732","43.67998","-73.18648","Bomoseen","VT","Vermont","TRUE","","1083","38.3","50021","Rutland","{""50021"": 100}","Rutland","50021","FALSE","FALSE","America/New_York"
"05733","43.81746","-73.09216","Brandon","VT","Vermont","TRUE","","6039","21.6","50021","Rutland","{""50021"": 60.45, ""50001"": 39.55}","Rutland|Addison","50021|50001","FALSE","FALSE","America/New_York"
"05734","43.98243","-73.33286","Bridport","VT","Vermont","TRUE","","1244","11.1","50001","Addison","{""50001"": 100}","Addison","50001","FALSE","FALSE","America/New_York"
"05735","43.64475","-73.15456","Castleton","VT","Vermont","TRUE","","3947","34.4","50021","Rutland","{""50021"": 100}","Rutland","50021","FALSE","FALSE","America/New_York"
"05736","43.60483","-73.01273","Center Rutland","VT","Vermont","TRUE","","588","67.2","50021","Rutland","{""50021"": 100}","Rutland","50021","FALSE","FALSE","America/New_York"
"05737","43.76778","-72.90434","Chittenden","VT","Vermont","TRUE","","619","4.9","50021","Rutland","{""50021"": 100}","Rutland","50021","FALSE","FALSE","America/New_York"
"05738","43.52895","-72.85637","Cuttingsville","VT","Vermont","TRUE","","1279","9.8","50021","Rutland","{""50021"": 99.84, ""50027"": 0.16}","Rutland|Windsor","50021|50027","FALSE","FALSE","America/New_York"
"05739","43.34488","-73.0295","Danby","VT","Vermont","TRUE","","1214","10.0","50021","Rutland","{""50021"": 100}","Rutland","50021","FALSE","FALSE","America/New_York"
"05742","43.43685","-72.9045","East Wallingford","VT","Vermont","TRUE","","589","9.3","50021","Rutland","{""50021"": 100}","Rutland","50021","FALSE","FALSE","America/New_York"
"05743","43.67118","-73.30726","Fair Haven","VT","Vermont","TRUE","","4234","16.6","50021","Rutland","{""50021"": 100}","Rutland","50021","FALSE","FALSE","America/New_York"
"05744","43.69034","-73.08272","Florence","VT","Vermont","TRUE","","393","5.9","50021","Rutland","{""50021"": 100}","Rutland","50021","FALSE","FALSE","America/New_York"
"05746","43.72098","-72.78836","Gaysville","VT","Vermont","TRUE","","0","0.0","50027","Windsor","{""50027"": 98.51, ""50021"": 1.49}","Windsor|Rutland","50027|50021","FALSE","FALSE","America/New_York"
"05747","44.00354","-72.85494","Granville","VT","Vermont","TRUE","","300","2.9","50001","Addison","{""50001"": 100}","Addison","50001","FALSE","FALSE","America/New_York"
"05748","43.92004","-72.91064","Hancock","VT","Vermont","TRUE","","479","4.8","50001","Addison","{""50001"": 100}","Addison","50001","FALSE","FALSE","America/New_York"
"05751","43.6542","-72.78941","Killington","VT","Vermont","TRUE","","697","5.8","50021","Rutland","{""50021"": 100}","Rutland","50021","FALSE","FALSE","America/New_York"
"05753","43.9991","-73.17403","Middlebury","VT","Vermont","TRUE","","10806","49.8","50001","Addison","{""50001"": 100}","Addison","50001","FALSE","FALSE","America/New_York"
"05757","43.48279","-73.12325","Middletown Springs","VT","Vermont","TRUE","","805","12.6","50021","Rutland","{""50021"": 100}","Rutland","50021","FALSE","FALSE","America/New_York"
"05758","43.44797","-72.78386","Mount Holly","VT","Vermont","TRUE","","631","9.9","50021","Rutland","{""50021"": 100}","Rutland","50021","FALSE","FALSE","America/New_York"
"05759","43.53926","-72.96483","North Clarendon","VT","Vermont","TRUE","","1833","36.0","50021","Rutland","{""50021"": 100}","Rutland","50021","FALSE","FALSE","America/New_York"
"05760","43.80359","-73.29517","Orwell","VT","Vermont","TRUE","","807","8.7","50001","Addison","{""50001"": 99.43, ""50021"": 0.57}","Addison|Rutland","50001|50021","FALSE","FALSE","America/New_York"
"05761","43.34786","-73.14855","Pawlet","VT","Vermont","TRUE","","926","8.7","50021","Rutland","{""50021"": 78.83, ""50003"": 21.17}","Rutland|Bennington","50021|50003","FALSE","FALSE","America/New_York"
"05762","43.79246","-72.8291","Pittsfield","VT","Vermont","TRUE","","372","7.1","50021","Rutland","{""50021"": 99.78, ""50027"": 0.22}","Rutland|Windsor","50021|50027","FALSE","FALSE","America/New_York"
"05763","43.73678","-72.98946","Pittsford","VT","Vermont","TRUE","","3030","32.3","50021","Rutland","{""50021"": 100}","Rutland","50021","FALSE","FALSE","America/New_York"
"05764","43.52854","-73.19401","Poultney","VT","Vermont","TRUE","","3117","27.0","50021","Rutland","{""50021"": 100}","Rutland","50021","FALSE","FALSE","America/New_York"
"05765","43.65068","-73.03648","Proctor","VT","Vermont","TRUE","","1838","99.2","50021","Rutland","{""50021"": 100}","Rutland","50021","FALSE","FALSE","America/New_York"
"05766","43.98833","-72.99072","Ripton","VT","Vermont","TRUE","","549","4.3","50001","Addison","{""50001"": 100}","Addison","50001","FALSE","FALSE","America/New_York"
"05767","43.87513","-72.82878","Rochester","VT","Vermont","TRUE","","1250","8.4","50027","Windsor","{""50027"": 99.16, ""50021"": 0.72, ""50001"": 0.12}","Windsor|Rutland|Addison","50027|50021|50001","FALSE","FALSE","America/New_York"
"05768","43.29846","-73.22168","Rupert","VT","Vermont","TRUE","","39","3.3","50003","Bennington","{""50003"": 100}","Bennington","50003","FALSE","FALSE","America/New_York"
"05769","43.91948","-73.11651","Salisbury","VT","Vermont","TRUE","","1225","15.4","50001","Addison","{""50001"": 100}","Addison","50001","FALSE","FALSE","America/New_York"
"05770","43.88662","-73.32771","Shoreham","VT","Vermont","TRUE","","1092","10.0","50001","Addison","{""50001"": 100}","Addison","50001","FALSE","FALSE","America/New_York"
"05772","43.75989","-72.74003","Stockbridge","VT","Vermont","TRUE","","788","7.4","50027","Windsor","{""50027"": 99.16, ""50021"": 0.84}","Windsor|Rutland","50027|50021","FALSE","FALSE","America/New_York"
"05773","43.40902","-72.96858","Wallingford","VT","Vermont","TRUE","","2493","12.8","50021","Rutland","{""50021"": 100}","Rutland","50021","FALSE","FALSE","America/New_York"
"05774","43.42708","-73.17435","Wells","VT","Vermont","TRUE","","964","13.4","50021","Rutland","{""50021"": 100}","Rutland","50021","FALSE","FALSE","America/New_York"
"05775","43.35437","-73.22804","West Pawlet","VT","Vermont","TRUE","","642","15.1","50021","Rutland","{""50021"": 92.37, ""50003"": 7.63}","Rutland|Bennington","50021|50003","FALSE","FALSE","America/New_York"
"05776","43.24494","-73.20392","West Rupert","VT","Vermont","TRUE","","387","6.4","50003","Bennington","{""50003"": 100}","Bennington","50003","FALSE","FALSE","America/New_York"
"05777","43.5552","-73.05504","West Rutland","VT","Vermont","TRUE","","3315","28.7","50021","Rutland","{""50021"": 100}","Rutland","50021","FALSE","FALSE","America/New_York"
"05778","43.87279","-73.21228","Whiting","VT","Vermont","TRUE","","826","12.1","50001","Addison","{""50001"": 92.42, ""50021"": 7.58}","Addison|Rutland","50001|50021","FALSE","FALSE","America/New_York"
"05819","44.40397","-71.98837","Saint Johnsbury","VT","Vermont","TRUE","","9304","40.5","50005","Caledonia","{""50005"": 100}","Caledonia","50005","FALSE","FALSE","America/New_York"
"05820","44.74862","-72.37351","Albany","VT","Vermont","TRUE","","397","11.4","50019","Orleans","{""50019"": 100}","Orleans","50019","FALSE","FALSE","America/New_York"
"05821","44.3175","-72.10866","Barnet","VT","Vermont","TRUE","","965","11.9","50005","Caledonia","{""50005"": 100}","Caledonia","50005","FALSE","FALSE","America/New_York"
"05822","44.75555","-72.15478","Barton","VT","Vermont","TRUE","","1735","15.7","50019","Orleans","{""50019"": 99.31, ""50005"": 0.69}","Orleans|Caledonia","50019|50005","FALSE","FALSE","America/New_York"
"05824","44.43741","-71.86449","Concord","VT","Vermont","TRUE","","1128","8.5","50009","Essex","{""50009"": 68.98, ""50005"": 31.02}","Essex|Caledonia","50009|50005","FALSE","FALSE","America/New_York"
"05825","44.86019","-72.25664","Coventry","VT","Vermont","TRUE","","62","24.3","50019","Orleans","{""50019"": 100}","Orleans","50019","FALSE","FALSE","America/New_York"
"05826","44.6444","-72.40404","Craftsbury","VT","Vermont","TRUE","","668","8.9","50019","Orleans","{""50019"": 100}","Orleans","50019","FALSE","FALSE","America/New_York"
"05827","44.68135","-72.36198","Craftsbury Common","VT","Vermont","TRUE","","513","11.8","50019","Orleans","{""50019"": 100}","Orleans","50019","FALSE","FALSE","America/New_York"
"05828","44.43748","-72.12334","Danville","VT","Vermont","TRUE","","1900","13.2","50005","Caledonia","{""50005"": 100}","Caledonia","50005","FALSE","FALSE","America/New_York"
"05829","44.95349","-72.0759","Derby","VT","Vermont","TRUE","","1503","24.3","50019","Orleans","{""50019"": 100}","Orleans","50019","FALSE","FALSE","America/New_York"
"05830","44.97717","-71.98278","Derby Line","VT","Vermont","TRUE","","1327","15.3","50019","Orleans","{""50019"": 100}","Orleans","50019","FALSE","FALSE","America/New_York"
"05832","44.59546","-71.91027","East Burke","VT","Vermont","TRUE","","1115","17.1","50005","Caledonia","{""50005"": 99.7, ""50009"": 0.3}","Caledonia|Essex","50005|50009","FALSE","FALSE","America/New_York"
"05833","44.83182","-71.96965","East Charleston","VT","Vermont","TRUE","","42","14.2","50019","Orleans","{""50019"": 99.89, ""50009"": 0.11}","Orleans|Essex","50019|50009","FALSE","FALSE","America/New_York"
"05836","44.5196","-72.25173","East Hardwick","VT","Vermont","TRUE","","1372","16.1","50005","Caledonia","{""50005"": 100}","Caledonia","50005","FALSE","FALSE","America/New_York"
"05837","44.66868","-71.8386","East Haven","VT","Vermont","TRUE","","364","2.8","50009","Essex","{""50009"": 75.03, ""50005"": 24.97}","Essex|Caledonia","50009|50005","FALSE","FALSE","America/New_York"
"05839","44.67342","-72.21171","Glover","VT","Vermont","TRUE","","733","11.9","50019","Orleans","{""50019"": 98.64, ""50005"": 1.36}","Orleans|Caledonia","50019|50005","FALSE","FALSE","America/New_York"
"05840","44.61297","-71.73129","Granby","VT","Vermont","TRUE","","44","0.6","50009","Essex","{""50009"": 100}","Essex","50009","FALSE","FALSE","America/New_York"
"05841","44.60794","-72.30232","Greensboro","VT","Vermont","TRUE","","373","5.9","50019","Orleans","{""50019"": 100}","Orleans","50019","FALSE","FALSE","America/New_York"
"05842","44.57966","-72.24453","Greensboro Bend","VT","Vermont","TRUE","","566","12.1","50019","Orleans","{""50019"": 65.37, ""50005"": 34.63}","Orleans|Caledonia","50019|50005","FALSE","FALSE","America/New_York"
"05843","44.50355","-72.33366","Hardwick","VT","Vermont","TRUE","","2394","19.8","50005","Caledonia","{""50005"": 87.71, ""50023"": 12.29}","Caledonia|Washington","50005|50023","FALSE","FALSE","America/New_York"
"05845","44.79146","-72.30699","Irasburg","VT","Vermont","TRUE","","1318","11.9","50019","Orleans","{""50019"": 100}","Orleans","50019","FALSE","FALSE","America/New_York"
"05846","44.82671","-71.82795","Island Pond","VT","Vermont","TRUE","","1247","4.7","50009","Essex","{""50009"": 93.51, ""50019"": 6.49}","Essex|Orleans","50009|50019","FALSE","FALSE","America/New_York"
"05847","44.79165","-72.45679","Lowell","VT","Vermont","TRUE","","945","6.5","50019","Orleans","{""50019"": 100}","Orleans","50019","FALSE","FALSE","America/New_York"
"05850","44.55955","-72.03417","Lyndon Center","VT","Vermont","TRUE","","304","84.0","50005","Caledonia","{""50005"": 100}","Caledonia","50005","FALSE","FALSE","America/New_York"
"05851","44.55297","-72.05732","Lyndonville","VT","Vermont","TRUE","","6075","28.7","50005","Caledonia","{""50005"": 100}","Caledonia","50005","FALSE","FALSE","America/New_York"
"05853","44.89499","-71.96167","Morgan","VT","Vermont","TRUE","","720","9.5","50019","Orleans","{""50019"": 100}","Orleans","50019","FALSE","FALSE","America/New_York"
"05855","44.92829","-72.1943","Newport","VT","Vermont","TRUE","","7900","51.6","50019","Orleans","{""50019"": 100}","Orleans","50019","FALSE","FALSE","America/New_York"
"05857","44.93381","-72.3092","Newport Center","VT","Vermont","TRUE","","1345","13.0","50019","Orleans","{""50019"": 100}","Orleans","50019","FALSE","FALSE","America/New_York"
"05858","44.53587","-71.8046","North Concord","VT","Vermont","TRUE","","320","1.9","50009","Essex","{""50009"": 99.9, ""50005"": 0.1}","Essex|Caledonia","50009|50005","FALSE","FALSE","America/New_York"
"05859","44.95987","-72.43833","North Troy","VT","Vermont","TRUE","","2241","13.9","50019","Orleans","{""50019"": 100}","Orleans","50019","FALSE","FALSE","America/New_York"
"05860","44.80018","-72.10353","Orleans","VT","Vermont","TRUE","","2996","15.1","50019","Orleans","{""50019"": 100}","Orleans","50019","FALSE","FALSE","America/New_York"
"05862","44.31971","-72.23133","Peacham","VT","Vermont","TRUE","","336","5.4","50005","Caledonia","{""50005"": 99.81, ""50023"": 0.19}","Caledonia|Washington","50005|50023","FALSE","FALSE","America/New_York"
"05866","44.63863","-72.12699","Sheffield","VT","Vermont","TRUE","","752","8.4","50005","Caledonia","{""50005"": 99.83, ""50019"": 0.17}","Caledonia|Orleans","50005|50019","FALSE","FALSE","America/New_York"
"05867","44.66505","-72.04366","Sutton","VT","Vermont","TRUE","","746","8.3","50005","Caledonia","{""50005"": 100}","Caledonia","50005","FALSE","FALSE","America/New_York"
"05868","44.91881","-72.3675","Troy","VT","Vermont","TRUE","","96","8.2","50019","Orleans","{""50019"": 100}","Orleans","50019","FALSE","FALSE","America/New_York"
"05871","44.68367","-71.95193","West Burke","VT","Vermont","TRUE","","1381","13.9","50005","Caledonia","{""50005"": 100}","Caledonia","50005","FALSE","FALSE","America/New_York"
"05872","44.86059","-72.03473","West Charleston","VT","Vermont","TRUE","","926","11.7","50019","Orleans","{""50019"": 100}","Orleans","50019","FALSE","FALSE","America/New_York"
"05873","44.40619","-72.21841","West Danville","VT","Vermont","TRUE","","645","9.7","50005","Caledonia","{""50005"": 94.67, ""50023"": 5.33}","Caledonia|Washington","50005|50023","FALSE","FALSE","America/New_York"
"05874","44.87546","-72.46172","Westfield","VT","Vermont","TRUE","","633","6.2","50019","Orleans","{""50019"": 100}","Orleans","50019","FALSE","FALSE","America/New_York"
"05875","44.70947","-72.26753","Barton","VT","Vermont","TRUE","","430","7.3","50019","Orleans","{""50019"": 100}","Orleans","50019","FALSE","FALSE","America/New_York"
"05901","44.94197","-71.68079","Averill","VT","Vermont","TRUE","","16","0.2","50009","Essex","{""50009"": 100}","Essex","50009","FALSE","FALSE","America/New_York"
"05902","45.00881","-71.49472","Beecher Falls","VT","Vermont","TRUE","","112","33.1","50009","Essex","{""50009"": 100}","Essex","50009","FALSE","FALSE","America/New_York"
"05903","44.9379","-71.58286","Canaan","VT","Vermont","TRUE","","739","4.6","50009","Essex","{""50009"": 100}","Essex","50009","FALSE","FALSE","America/New_York"
"05904","44.41597","-71.70762","Gilman","VT","Vermont","TRUE","","194","136.2","50009","Essex","{""50009"": 100}","Essex","50009","FALSE","FALSE","America/New_York"
"05905","44.70151","-71.66672","Guildhall","VT","Vermont","TRUE","","858","1.8","50009","Essex","{""50009"": 100}","Essex","50009","FALSE","FALSE","America/New_York"
"05906","44.47431","-71.71538","Lunenburg","VT","Vermont","TRUE","","1370","10.9","50009","Essex","{""50009"": 100}","Essex","50009","FALSE","FALSE","America/New_York"
"05907","44.9502","-71.82577","Norton","VT","Vermont","TRUE","","103","0.6","50009","Essex","{""50009"": 100}","Essex","50009","FALSE","FALSE","America/New_York"
"06001","41.79185","-72.85107","Avon","CT","Connecticut","TRUE","","19132","302.1","09003","Hartford","{""09003"": 100}","Hartford","09003","FALSE","FALSE","America/New_York"
"06002","41.84286","-72.73714","Bloomfield","CT","Connecticut","TRUE","","21399","321.6","09003","Hartford","{""09003"": 100}","Hartford","09003","FALSE","FALSE","America/New_York"
"06010","41.681","-72.94065","Bristol","CT","Connecticut","TRUE","","60745","885.2","09003","Hartford","{""09003"": 100}","Hartford","09003","FALSE","FALSE","America/New_York"
"06013","41.7598","-72.95895","Burlington","CT","Connecticut","TRUE","","9511","123.6","09003","Hartford","{""09003"": 100}","Hartford","09003","FALSE","FALSE","America/New_York"
"06016","41.90417","-72.54438","Broad Brook","CT","Connecticut","TRUE","","6940","178.7","09003","Hartford","{""09003"": 100}","Hartford","09003","FALSE","FALSE","America/New_York"
"06018","42.02872","-73.29807","Canaan","CT","Connecticut","TRUE","","2607","75.9","09005","Litchfield","{""09005"": 100}","Litchfield","09005","FALSE","FALSE","America/New_York"
"06019","41.8592","-72.90717","Canton","CT","Connecticut","TRUE","","9989","171.1","09003","Hartford","{""09003"": 100}","Hartford","09003","FALSE","FALSE","America/New_York"
"06020","41.86283","-72.90991","Canton Center","CT","Connecticut","TRUE","","37","125.2","09003","Hartford","{""09003"": 100}","Hartford","09003","FALSE","FALSE","America/New_York"
"06021","42.00152","-73.08078","Colebrook","CT","Connecticut","TRUE","","1422","17.4","09005","Litchfield","{""09005"": 100}","Litchfield","09005","FALSE","FALSE","America/New_York"
"06022","41.86595","-72.92749","Collinsville","CT","Connecticut","TRUE","","67","15.5","09003","Hartford","{""09003"": 100}","Hartford","09003","FALSE","FALSE","America/New_York"
"06023","41.61355","-72.72072","East Berlin","CT","Connecticut","TRUE","","1601","621.3","09003","Hartford","{""09003"": 99.71, ""09007"": 0.29}","Hartford|Middlesex","09003|09007","FALSE","FALSE","America/New_York"
"06024","42.00812","-73.28374","East Canaan","CT","Connecticut","TRUE","","602","38.0","09005","Litchfield","{""09005"": 100}","Litchfield","09005","FALSE","FALSE","America/New_York"
"06026","41.94242","-72.74093","East Granby","CT","Connecticut","TRUE","","5093","112.0","09003","Hartford","{""09003"": 100}","Hartford","09003","FALSE","FALSE","America/New_York"
"06027","42.00403","-72.91112","East Hartland","CT","Connecticut","TRUE","","1431","35.1","09003","Hartford","{""09003"": 100}","Hartford","09003","FALSE","FALSE","America/New_York"
"06029","41.91439","-72.4535","Ellington","CT","Connecticut","TRUE","","16339","192.8","09013","Tolland","{""09013"": 100}","Tolland","09013","FALSE","FALSE","America/New_York"
"06031","41.95788","-73.31733","Falls Village","CT","Connecticut","TRUE","","1421","14.1","09005","Litchfield","{""09005"": 100}","Litchfield","09005","FALSE","FALSE","America/New_York"
"06032","41.72528","-72.83147","Farmington","CT","Connecticut","TRUE","","18430","308.2","09003","Hartford","{""09003"": 100}","Hartford","09003","FALSE","FALSE","America/New_York"
"06033","41.70593","-72.53915","Glastonbury","CT","Connecticut","TRUE","","29385","308.8","09003","Hartford","{""09003"": 100}","Hartford","09003","FALSE","FALSE","America/New_York"
"06035","41.9608","-72.80179","Granby","CT","Connecticut","TRUE","","8030","196.0","09003","Hartford","{""09003"": 100}","Hartford","09003","FALSE","FALSE","America/New_York"
"06037","41.61148","-72.7775","Berlin","CT","Connecticut","TRUE","","18506","280.5","09003","Hartford","{""09003"": 100}","Hartford","09003","FALSE","FALSE","America/New_York"
"06039","41.95001","-73.44379","Lakeville","CT","Connecticut","TRUE","","1837","32.8","09005","Litchfield","{""09005"": 100}","Litchfield","09005","FALSE","FALSE","America/New_York"
"06040","41.7616","-72.52247","Manchester","CT","Connecticut","TRUE","","36298","827.9","09003","Hartford","{""09003"": 100}","Hartford","09003","FALSE","FALSE","America/New_York"
"06042","41.79743","-72.52704","Manchester","CT","Connecticut","TRUE","","23154","853.2","09003","Hartford","{""09003"": 100}","Hartford","09003","FALSE","FALSE","America/New_York"
"06043","41.76647","-72.43903","Bolton","CT","Connecticut","TRUE","","4839","129.6","09013","Tolland","{""09013"": 100}","Tolland","09013","FALSE","FALSE","America/New_York"
"06051","41.66519","-72.76983","New Britain","CT","Connecticut","TRUE","","31737","2985.9","09003","Hartford","{""09003"": 100}","Hartford","09003","FALSE","FALSE","America/New_York"
"06052","41.65736","-72.80506","New Britain","CT","Connecticut","TRUE","","8344","1242.5","09003","Hartford","{""09003"": 100}","Hartford","09003","FALSE","FALSE","America/New_York"
"06053","41.68874","-72.7941","New Britain","CT","Connecticut","TRUE","","34049","1654.0","09003","Hartford","{""09003"": 100}","Hartford","09003","FALSE","FALSE","America/New_York"
"06057","41.84417","-73.00552","New Hartford","CT","Connecticut","TRUE","","6380","67.0","09005","Litchfield","{""09005"": 100}","Litchfield","09005","FALSE","FALSE","America/New_York"
"06058","41.97186","-73.1958","Norfolk","CT","Connecticut","TRUE","","1750","13.4","09005","Litchfield","{""09005"": 100}","Litchfield","09005","FALSE","FALSE","America/New_York"
"06059","41.89054","-72.88833","North Canton","CT","Connecticut","TRUE","","38","55.8","09003","Hartford","{""09003"": 100}","Hartford","09003","FALSE","FALSE","America/New_York"
"06060","42.00687","-72.84594","North Granby","CT","Connecticut","TRUE","","2311","76.6","09003","Hartford","{""09003"": 100}","Hartford","09003","FALSE","FALSE","America/New_York"
"06061","41.87524","-72.96716","Pine Meadow","CT","Connecticut","TRUE","","305","716.1","09005","Litchfield","{""09005"": 100}","Litchfield","09005","FALSE","FALSE","America/New_York"
"06062","41.67338","-72.86079","Plainville","CT","Connecticut","TRUE","","17543","773.8","09003","Hartford","{""09003"": 100}","Hartford","09003","FALSE","FALSE","America/New_York"
"06063","41.93053","-72.97096","Barkhamsted","CT","Connecticut","TRUE","","3359","37.8","09005","Litchfield","{""09005"": 100}","Litchfield","09005","FALSE","FALSE","America/New_York"
"06065","41.97795","-73.00054","Riverton","CT","Connecticut","TRUE","","629","30.4","09003","Hartford","{""09003"": 76.26, ""09005"": 23.74}","Hartford|Litchfield","09003|09005","FALSE","FALSE","America/New_York"
"06066","41.83641","-72.46063","Vernon Rockville","CT","Connecticut","TRUE","","30002","654.4","09013","Tolland","{""09013"": 100}","Tolland","09013","FALSE","FALSE","America/New_York"
"06067","41.6574","-72.66259","Rocky Hill","CT","Connecticut","TRUE","","20682","600.8","09003","Hartford","{""09003"": 100}","Hartford","09003","FALSE","FALSE","America/New_York"
"06068","42.01404","-73.42121","Salisbury","CT","Connecticut","TRUE","","2004","26.2","09005","Litchfield","{""09005"": 100}","Litchfield","09005","FALSE","FALSE","America/New_York"
"06069","41.85392","-73.4448","Sharon","CT","Connecticut","TRUE","","2443","18.1","09005","Litchfield","{""09005"": 100}","Litchfield","09005","FALSE","FALSE","America/New_York"
"06070","41.87674","-72.81626","Simsbury","CT","Connecticut","TRUE","","15333","259.7","09003","Hartford","{""09003"": 100}","Hartford","09003","FALSE","FALSE","America/New_York"
"06071","41.99489","-72.45213","Somers","CT","Connecticut","TRUE","","10771","143.9","09013","Tolland","{""09013"": 100}","Tolland","09013","FALSE","FALSE","America/New_York"
"06072","41.98465","-72.4876","Somersville","CT","Connecticut","TRUE","","0","0.0","09013","Tolland","{""09013"": 100}","Tolland","09013","FALSE","FALSE","America/New_York"
"06073","41.65753","-72.56742","South Glastonbury","CT","Connecticut","TRUE","","5676","151.0","09003","Hartford","{""09003"": 100}","Hartford","09003","FALSE","FALSE","America/New_York"
"06074","41.83528","-72.57332","South Windsor","CT","Connecticut","TRUE","","26719","367.7","09003","Hartford","{""09003"": 100}","Hartford","09003","FALSE","FALSE","America/New_York"
"06076","41.98906","-72.26224","Stafford Springs","CT","Connecticut","TRUE","","11954","53.3","09013","Tolland","{""09013"": 100}","Tolland","09013","FALSE","FALSE","America/New_York"
"06078","41.98903","-72.64875","Suffield","CT","Connecticut","TRUE","","10107","158.3","09003","Hartford","{""09003"": 100}","Hartford","09003","FALSE","FALSE","America/New_York"
"06079","42.04174","-73.39755","Taconic","CT","Connecticut","TRUE","","43","14.0","09005","Litchfield","{""09005"": 100}","Litchfield","09005","FALSE","FALSE","America/New_York"
"06080","41.95044","-72.63519","Suffield","CT","Connecticut","TRUE","","2079","6022.5","09003","Hartford","{""09003"": 100}","Hartford","09003","FALSE","FALSE","America/New_York"
"06081","41.90708","-72.76839","Tariffville","CT","Connecticut","TRUE","","1684","1008.8","09003","Hartford","{""09003"": 100}","Hartford","09003","FALSE","FALSE","America/New_York"
"06082","41.98393","-72.55475","Enfield","CT","Connecticut","TRUE","","42480","492.3","09003","Hartford","{""09003"": 100}","Hartford","09003","FALSE","FALSE","America/New_York"
